"","image_name","ground_truth_mask_name","cell_count","blur_level","stain"
"241","SIMCEPImages_H05_C18_F23_s21_w1","SIMCEPImages_A05_C18_F1_s21_w1","18","23","1"
"242","SIMCEPImages_H05_C18_F23_s21_w2","SIMCEPImages_A05_C18_F1_s21_w2","18","23","2"
"243","SIMCEPImages_H05_C18_F23_s22_w1","SIMCEPImages_A05_C18_F1_s22_w1","18","23","1"
"244","SIMCEPImages_H05_C18_F23_s22_w2","SIMCEPImages_A05_C18_F1_s22_w2","18","23","2"
"245","SIMCEPImages_H05_C18_F23_s23_w1","SIMCEPImages_A05_C18_F1_s23_w1","18","23","1"
"246","SIMCEPImages_H05_C18_F23_s23_w2","SIMCEPImages_A05_C18_F1_s23_w2","18","23","2"
"247","SIMCEPImages_H05_C18_F23_s24_w1","SIMCEPImages_A05_C18_F1_s24_w1","18","23","1"
"248","SIMCEPImages_H05_C18_F23_s24_w2","SIMCEPImages_A05_C18_F1_s24_w2","18","23","2"
"249","SIMCEPImages_H05_C18_F23_s25_w1","SIMCEPImages_A05_C18_F1_s25_w1","18","23","1"
"250","SIMCEPImages_H05_C18_F23_s25_w2","SIMCEPImages_A05_C18_F1_s25_w2","18","23","2"
"251","SIMCEPImages_H06_C23_F23_s01_w1","SIMCEPImages_A06_C23_F1_s01_w1","23","23","1"
"252","SIMCEPImages_H06_C23_F23_s01_w2","SIMCEPImages_A06_C23_F1_s01_w2","23","23","2"
"253","SIMCEPImages_H06_C23_F23_s02_w1","SIMCEPImages_A06_C23_F1_s02_w1","23","23","1"
"254","SIMCEPImages_H06_C23_F23_s02_w2","SIMCEPImages_A06_C23_F1_s02_w2","23","23","2"
"255","SIMCEPImages_H06_C23_F23_s03_w1","SIMCEPImages_A06_C23_F1_s03_w1","23","23","1"
"256","SIMCEPImages_H06_C23_F23_s03_w2","SIMCEPImages_A06_C23_F1_s03_w2","23","23","2"
"257","SIMCEPImages_H06_C23_F23_s04_w1","SIMCEPImages_A06_C23_F1_s04_w1","23","23","1"
"258","SIMCEPImages_H06_C23_F23_s04_w2","SIMCEPImages_A06_C23_F1_s04_w2","23","23","2"
"259","SIMCEPImages_H06_C23_F23_s05_w1","SIMCEPImages_A06_C23_F1_s05_w1","23","23","1"
"260","SIMCEPImages_H06_C23_F23_s05_w2","SIMCEPImages_A06_C23_F1_s05_w2","23","23","2"
"261","SIMCEPImages_H06_C23_F23_s06_w1","SIMCEPImages_A06_C23_F1_s06_w1","23","23","1"
"262","SIMCEPImages_H06_C23_F23_s06_w2","SIMCEPImages_A06_C23_F1_s06_w2","23","23","2"
"263","SIMCEPImages_H06_C23_F23_s07_w1","SIMCEPImages_A06_C23_F1_s07_w1","23","23","1"
"264","SIMCEPImages_H06_C23_F23_s07_w2","SIMCEPImages_A06_C23_F1_s07_w2","23","23","2"
"265","SIMCEPImages_H06_C23_F23_s08_w1","SIMCEPImages_A06_C23_F1_s08_w1","23","23","1"
"266","SIMCEPImages_H06_C23_F23_s08_w2","SIMCEPImages_A06_C23_F1_s08_w2","23","23","2"
"267","SIMCEPImages_H06_C23_F23_s09_w1","SIMCEPImages_A06_C23_F1_s09_w1","23","23","1"
"268","SIMCEPImages_H06_C23_F23_s09_w2","SIMCEPImages_A06_C23_F1_s09_w2","23","23","2"
"269","SIMCEPImages_H06_C23_F23_s10_w1","SIMCEPImages_A06_C23_F1_s10_w1","23","23","1"
"270","SIMCEPImages_H06_C23_F23_s10_w2","SIMCEPImages_A06_C23_F1_s10_w2","23","23","2"
"271","SIMCEPImages_H06_C23_F23_s11_w1","SIMCEPImages_A06_C23_F1_s11_w1","23","23","1"
"272","SIMCEPImages_H06_C23_F23_s11_w2","SIMCEPImages_A06_C23_F1_s11_w2","23","23","2"
"273","SIMCEPImages_H06_C23_F23_s12_w1","SIMCEPImages_A06_C23_F1_s12_w1","23","23","1"
"274","SIMCEPImages_H06_C23_F23_s12_w2","SIMCEPImages_A06_C23_F1_s12_w2","23","23","2"
"275","SIMCEPImages_H06_C23_F23_s13_w1","SIMCEPImages_A06_C23_F1_s13_w1","23","23","1"
"276","SIMCEPImages_H06_C23_F23_s13_w2","SIMCEPImages_A06_C23_F1_s13_w2","23","23","2"
"277","SIMCEPImages_H06_C23_F23_s14_w1","SIMCEPImages_A06_C23_F1_s14_w1","23","23","1"
"278","SIMCEPImages_H06_C23_F23_s14_w2","SIMCEPImages_A06_C23_F1_s14_w2","23","23","2"
"279","SIMCEPImages_H06_C23_F23_s15_w1","SIMCEPImages_A06_C23_F1_s15_w1","23","23","1"
"280","SIMCEPImages_H06_C23_F23_s15_w2","SIMCEPImages_A06_C23_F1_s15_w2","23","23","2"
"281","SIMCEPImages_H06_C23_F23_s16_w1","SIMCEPImages_A06_C23_F1_s16_w1","23","23","1"
"282","SIMCEPImages_H06_C23_F23_s16_w2","SIMCEPImages_A06_C23_F1_s16_w2","23","23","2"
"283","SIMCEPImages_H06_C23_F23_s17_w1","SIMCEPImages_A06_C23_F1_s17_w1","23","23","1"
"284","SIMCEPImages_H06_C23_F23_s17_w2","SIMCEPImages_A06_C23_F1_s17_w2","23","23","2"
"285","SIMCEPImages_H06_C23_F23_s18_w1","SIMCEPImages_A06_C23_F1_s18_w1","23","23","1"
"286","SIMCEPImages_H06_C23_F23_s18_w2","SIMCEPImages_A06_C23_F1_s18_w2","23","23","2"
"287","SIMCEPImages_H06_C23_F23_s19_w1","SIMCEPImages_A06_C23_F1_s19_w1","23","23","1"
"288","SIMCEPImages_H06_C23_F23_s19_w2","SIMCEPImages_A06_C23_F1_s19_w2","23","23","2"
"289","SIMCEPImages_H06_C23_F23_s20_w1","SIMCEPImages_A06_C23_F1_s20_w1","23","23","1"
"290","SIMCEPImages_H06_C23_F23_s20_w2","SIMCEPImages_A06_C23_F1_s20_w2","23","23","2"
"291","SIMCEPImages_H06_C23_F23_s21_w1","SIMCEPImages_A06_C23_F1_s21_w1","23","23","1"
"292","SIMCEPImages_H06_C23_F23_s21_w2","SIMCEPImages_A06_C23_F1_s21_w2","23","23","2"
"293","SIMCEPImages_H06_C23_F23_s22_w1","SIMCEPImages_A06_C23_F1_s22_w1","23","23","1"
"294","SIMCEPImages_H06_C23_F23_s22_w2","SIMCEPImages_A06_C23_F1_s22_w2","23","23","2"
"295","SIMCEPImages_H06_C23_F23_s23_w1","SIMCEPImages_A06_C23_F1_s23_w1","23","23","1"
"296","SIMCEPImages_H06_C23_F23_s23_w2","SIMCEPImages_A06_C23_F1_s23_w2","23","23","2"
"297","SIMCEPImages_H06_C23_F23_s24_w1","SIMCEPImages_A06_C23_F1_s24_w1","23","23","1"
"298","SIMCEPImages_H06_C23_F23_s24_w2","SIMCEPImages_A06_C23_F1_s24_w2","23","23","2"
"299","SIMCEPImages_H06_C23_F23_s25_w1","SIMCEPImages_A06_C23_F1_s25_w1","23","23","1"
"300","SIMCEPImages_H06_C23_F23_s25_w2","SIMCEPImages_A06_C23_F1_s25_w2","23","23","2"
"301","SIMCEPImages_H07_C27_F23_s01_w1","SIMCEPImages_A07_C27_F1_s01_w1","27","23","1"
"302","SIMCEPImages_H07_C27_F23_s01_w2","SIMCEPImages_A07_C27_F1_s01_w2","27","23","2"
"303","SIMCEPImages_H07_C27_F23_s02_w1","SIMCEPImages_A07_C27_F1_s02_w1","27","23","1"
"304","SIMCEPImages_H07_C27_F23_s02_w2","SIMCEPImages_A07_C27_F1_s02_w2","27","23","2"
"305","SIMCEPImages_H07_C27_F23_s03_w1","SIMCEPImages_A07_C27_F1_s03_w1","27","23","1"
"306","SIMCEPImages_H07_C27_F23_s03_w2","SIMCEPImages_A07_C27_F1_s03_w2","27","23","2"
"307","SIMCEPImages_H07_C27_F23_s04_w1","SIMCEPImages_A07_C27_F1_s04_w1","27","23","1"
"308","SIMCEPImages_H07_C27_F23_s04_w2","SIMCEPImages_A07_C27_F1_s04_w2","27","23","2"
"309","SIMCEPImages_H07_C27_F23_s05_w1","SIMCEPImages_A07_C27_F1_s05_w1","27","23","1"
"310","SIMCEPImages_H07_C27_F23_s05_w2","SIMCEPImages_A07_C27_F1_s05_w2","27","23","2"
"311","SIMCEPImages_H07_C27_F23_s06_w1","SIMCEPImages_A07_C27_F1_s06_w1","27","23","1"
"312","SIMCEPImages_H07_C27_F23_s06_w2","SIMCEPImages_A07_C27_F1_s06_w2","27","23","2"
"313","SIMCEPImages_H07_C27_F23_s07_w1","SIMCEPImages_A07_C27_F1_s07_w1","27","23","1"
"314","SIMCEPImages_H07_C27_F23_s07_w2","SIMCEPImages_A07_C27_F1_s07_w2","27","23","2"
"315","SIMCEPImages_H07_C27_F23_s08_w1","SIMCEPImages_A07_C27_F1_s08_w1","27","23","1"
"316","SIMCEPImages_H07_C27_F23_s08_w2","SIMCEPImages_A07_C27_F1_s08_w2","27","23","2"
"317","SIMCEPImages_H07_C27_F23_s09_w1","SIMCEPImages_A07_C27_F1_s09_w1","27","23","1"
"318","SIMCEPImages_H07_C27_F23_s09_w2","SIMCEPImages_A07_C27_F1_s09_w2","27","23","2"
"319","SIMCEPImages_H07_C27_F23_s10_w1","SIMCEPImages_A07_C27_F1_s10_w1","27","23","1"
"320","SIMCEPImages_H07_C27_F23_s10_w2","SIMCEPImages_A07_C27_F1_s10_w2","27","23","2"
"321","SIMCEPImages_H07_C27_F23_s11_w1","SIMCEPImages_A07_C27_F1_s11_w1","27","23","1"
"322","SIMCEPImages_H07_C27_F23_s11_w2","SIMCEPImages_A07_C27_F1_s11_w2","27","23","2"
"323","SIMCEPImages_H07_C27_F23_s12_w1","SIMCEPImages_A07_C27_F1_s12_w1","27","23","1"
"324","SIMCEPImages_H07_C27_F23_s12_w2","SIMCEPImages_A07_C27_F1_s12_w2","27","23","2"
"325","SIMCEPImages_H07_C27_F23_s13_w1","SIMCEPImages_A07_C27_F1_s13_w1","27","23","1"
"326","SIMCEPImages_H07_C27_F23_s13_w2","SIMCEPImages_A07_C27_F1_s13_w2","27","23","2"
"327","SIMCEPImages_H07_C27_F23_s14_w1","SIMCEPImages_A07_C27_F1_s14_w1","27","23","1"
"328","SIMCEPImages_H07_C27_F23_s14_w2","SIMCEPImages_A07_C27_F1_s14_w2","27","23","2"
"329","SIMCEPImages_H07_C27_F23_s15_w1","SIMCEPImages_A07_C27_F1_s15_w1","27","23","1"
"330","SIMCEPImages_H07_C27_F23_s15_w2","SIMCEPImages_A07_C27_F1_s15_w2","27","23","2"
"331","SIMCEPImages_H07_C27_F23_s16_w1","SIMCEPImages_A07_C27_F1_s16_w1","27","23","1"
"332","SIMCEPImages_H07_C27_F23_s16_w2","SIMCEPImages_A07_C27_F1_s16_w2","27","23","2"
"333","SIMCEPImages_H07_C27_F23_s17_w1","SIMCEPImages_A07_C27_F1_s17_w1","27","23","1"
"334","SIMCEPImages_H07_C27_F23_s17_w2","SIMCEPImages_A07_C27_F1_s17_w2","27","23","2"
"335","SIMCEPImages_H07_C27_F23_s18_w1","SIMCEPImages_A07_C27_F1_s18_w1","27","23","1"
"336","SIMCEPImages_H07_C27_F23_s18_w2","SIMCEPImages_A07_C27_F1_s18_w2","27","23","2"
"337","SIMCEPImages_H07_C27_F23_s19_w1","SIMCEPImages_A07_C27_F1_s19_w1","27","23","1"
"338","SIMCEPImages_H07_C27_F23_s19_w2","SIMCEPImages_A07_C27_F1_s19_w2","27","23","2"
"339","SIMCEPImages_H07_C27_F23_s20_w1","SIMCEPImages_A07_C27_F1_s20_w1","27","23","1"
"340","SIMCEPImages_H07_C27_F23_s20_w2","SIMCEPImages_A07_C27_F1_s20_w2","27","23","2"
"341","SIMCEPImages_H07_C27_F23_s21_w1","SIMCEPImages_A07_C27_F1_s21_w1","27","23","1"
"342","SIMCEPImages_H07_C27_F23_s21_w2","SIMCEPImages_A07_C27_F1_s21_w2","27","23","2"
"343","SIMCEPImages_H07_C27_F23_s22_w1","SIMCEPImages_A07_C27_F1_s22_w1","27","23","1"
"344","SIMCEPImages_H07_C27_F23_s22_w2","SIMCEPImages_A07_C27_F1_s22_w2","27","23","2"
"345","SIMCEPImages_H07_C27_F23_s23_w1","SIMCEPImages_A07_C27_F1_s23_w1","27","23","1"
"346","SIMCEPImages_H07_C27_F23_s23_w2","SIMCEPImages_A07_C27_F1_s23_w2","27","23","2"
"347","SIMCEPImages_H07_C27_F23_s24_w1","SIMCEPImages_A07_C27_F1_s24_w1","27","23","1"
"348","SIMCEPImages_H07_C27_F23_s24_w2","SIMCEPImages_A07_C27_F1_s24_w2","27","23","2"
"349","SIMCEPImages_H07_C27_F23_s25_w1","SIMCEPImages_A07_C27_F1_s25_w1","27","23","1"
"350","SIMCEPImages_H07_C27_F23_s25_w2","SIMCEPImages_A07_C27_F1_s25_w2","27","23","2"
"351","SIMCEPImages_H08_C31_F23_s01_w1","SIMCEPImages_A08_C31_F1_s01_w1","31","23","1"
"352","SIMCEPImages_H08_C31_F23_s01_w2","SIMCEPImages_A08_C31_F1_s01_w2","31","23","2"
"353","SIMCEPImages_H08_C31_F23_s02_w1","SIMCEPImages_A08_C31_F1_s02_w1","31","23","1"
"354","SIMCEPImages_H08_C31_F23_s02_w2","SIMCEPImages_A08_C31_F1_s02_w2","31","23","2"
"355","SIMCEPImages_H08_C31_F23_s03_w1","SIMCEPImages_A08_C31_F1_s03_w1","31","23","1"
"356","SIMCEPImages_H08_C31_F23_s03_w2","SIMCEPImages_A08_C31_F1_s03_w2","31","23","2"
"357","SIMCEPImages_H08_C31_F23_s04_w1","SIMCEPImages_A08_C31_F1_s04_w1","31","23","1"
"358","SIMCEPImages_H08_C31_F23_s04_w2","SIMCEPImages_A08_C31_F1_s04_w2","31","23","2"
"359","SIMCEPImages_H08_C31_F23_s05_w1","SIMCEPImages_A08_C31_F1_s05_w1","31","23","1"
"360","SIMCEPImages_H08_C31_F23_s05_w2","SIMCEPImages_A08_C31_F1_s05_w2","31","23","2"
"361","SIMCEPImages_H08_C31_F23_s06_w1","SIMCEPImages_A08_C31_F1_s06_w1","31","23","1"
"362","SIMCEPImages_H08_C31_F23_s06_w2","SIMCEPImages_A08_C31_F1_s06_w2","31","23","2"
"363","SIMCEPImages_H08_C31_F23_s07_w1","SIMCEPImages_A08_C31_F1_s07_w1","31","23","1"
"364","SIMCEPImages_H08_C31_F23_s07_w2","SIMCEPImages_A08_C31_F1_s07_w2","31","23","2"
"365","SIMCEPImages_H08_C31_F23_s08_w1","SIMCEPImages_A08_C31_F1_s08_w1","31","23","1"
"366","SIMCEPImages_H08_C31_F23_s08_w2","SIMCEPImages_A08_C31_F1_s08_w2","31","23","2"
"367","SIMCEPImages_H08_C31_F23_s09_w1","SIMCEPImages_A08_C31_F1_s09_w1","31","23","1"
"368","SIMCEPImages_H08_C31_F23_s09_w2","SIMCEPImages_A08_C31_F1_s09_w2","31","23","2"
"369","SIMCEPImages_H08_C31_F23_s10_w1","SIMCEPImages_A08_C31_F1_s10_w1","31","23","1"
"370","SIMCEPImages_H08_C31_F23_s10_w2","SIMCEPImages_A08_C31_F1_s10_w2","31","23","2"
"371","SIMCEPImages_H08_C31_F23_s11_w1","SIMCEPImages_A08_C31_F1_s11_w1","31","23","1"
"372","SIMCEPImages_H08_C31_F23_s11_w2","SIMCEPImages_A08_C31_F1_s11_w2","31","23","2"
"373","SIMCEPImages_H08_C31_F23_s12_w1","SIMCEPImages_A08_C31_F1_s12_w1","31","23","1"
"374","SIMCEPImages_H08_C31_F23_s12_w2","SIMCEPImages_A08_C31_F1_s12_w2","31","23","2"
"375","SIMCEPImages_H08_C31_F23_s13_w1","SIMCEPImages_A08_C31_F1_s13_w1","31","23","1"
"376","SIMCEPImages_H08_C31_F23_s13_w2","SIMCEPImages_A08_C31_F1_s13_w2","31","23","2"
"377","SIMCEPImages_H08_C31_F23_s14_w1","SIMCEPImages_A08_C31_F1_s14_w1","31","23","1"
"378","SIMCEPImages_H08_C31_F23_s14_w2","SIMCEPImages_A08_C31_F1_s14_w2","31","23","2"
"379","SIMCEPImages_H08_C31_F23_s15_w1","SIMCEPImages_A08_C31_F1_s15_w1","31","23","1"
"380","SIMCEPImages_H08_C31_F23_s15_w2","SIMCEPImages_A08_C31_F1_s15_w2","31","23","2"
"381","SIMCEPImages_H08_C31_F23_s16_w1","SIMCEPImages_A08_C31_F1_s16_w1","31","23","1"
"382","SIMCEPImages_H08_C31_F23_s16_w2","SIMCEPImages_A08_C31_F1_s16_w2","31","23","2"
"383","SIMCEPImages_H08_C31_F23_s17_w1","SIMCEPImages_A08_C31_F1_s17_w1","31","23","1"
"384","SIMCEPImages_H08_C31_F23_s17_w2","SIMCEPImages_A08_C31_F1_s17_w2","31","23","2"
"385","SIMCEPImages_H08_C31_F23_s18_w1","SIMCEPImages_A08_C31_F1_s18_w1","31","23","1"
"386","SIMCEPImages_H08_C31_F23_s18_w2","SIMCEPImages_A08_C31_F1_s18_w2","31","23","2"
"387","SIMCEPImages_H08_C31_F23_s19_w1","SIMCEPImages_A08_C31_F1_s19_w1","31","23","1"
"388","SIMCEPImages_H08_C31_F23_s19_w2","SIMCEPImages_A08_C31_F1_s19_w2","31","23","2"
"389","SIMCEPImages_H08_C31_F23_s20_w1","SIMCEPImages_A08_C31_F1_s20_w1","31","23","1"
"390","SIMCEPImages_H08_C31_F23_s20_w2","SIMCEPImages_A08_C31_F1_s20_w2","31","23","2"
"391","SIMCEPImages_H08_C31_F23_s21_w1","SIMCEPImages_A08_C31_F1_s21_w1","31","23","1"
"392","SIMCEPImages_H08_C31_F23_s21_w2","SIMCEPImages_A08_C31_F1_s21_w2","31","23","2"
"393","SIMCEPImages_H08_C31_F23_s22_w1","SIMCEPImages_A08_C31_F1_s22_w1","31","23","1"
"394","SIMCEPImages_H08_C31_F23_s22_w2","SIMCEPImages_A08_C31_F1_s22_w2","31","23","2"
"395","SIMCEPImages_H08_C31_F23_s23_w1","SIMCEPImages_A08_C31_F1_s23_w1","31","23","1"
"396","SIMCEPImages_H08_C31_F23_s23_w2","SIMCEPImages_A08_C31_F1_s23_w2","31","23","2"
"397","SIMCEPImages_H08_C31_F23_s24_w1","SIMCEPImages_A08_C31_F1_s24_w1","31","23","1"
"398","SIMCEPImages_H08_C31_F23_s24_w2","SIMCEPImages_A08_C31_F1_s24_w2","31","23","2"
"399","SIMCEPImages_H08_C31_F23_s25_w1","SIMCEPImages_A08_C31_F1_s25_w1","31","23","1"
"400","SIMCEPImages_H08_C31_F23_s25_w2","SIMCEPImages_A08_C31_F1_s25_w2","31","23","2"
"401","SIMCEPImages_H09_C35_F23_s01_w1","SIMCEPImages_A09_C35_F1_s01_w1","35","23","1"
"402","SIMCEPImages_H09_C35_F23_s01_w2","SIMCEPImages_A09_C35_F1_s01_w2","35","23","2"
"403","SIMCEPImages_H09_C35_F23_s02_w1","SIMCEPImages_A09_C35_F1_s02_w1","35","23","1"
"404","SIMCEPImages_H09_C35_F23_s02_w2","SIMCEPImages_A09_C35_F1_s02_w2","35","23","2"
"405","SIMCEPImages_H09_C35_F23_s03_w1","SIMCEPImages_A09_C35_F1_s03_w1","35","23","1"
"406","SIMCEPImages_H09_C35_F23_s03_w2","SIMCEPImages_A09_C35_F1_s03_w2","35","23","2"
"407","SIMCEPImages_H09_C35_F23_s04_w1","SIMCEPImages_A09_C35_F1_s04_w1","35","23","1"
"408","SIMCEPImages_H09_C35_F23_s04_w2","SIMCEPImages_A09_C35_F1_s04_w2","35","23","2"
"409","SIMCEPImages_H09_C35_F23_s05_w1","SIMCEPImages_A09_C35_F1_s05_w1","35","23","1"
"410","SIMCEPImages_H09_C35_F23_s05_w2","SIMCEPImages_A09_C35_F1_s05_w2","35","23","2"
"411","SIMCEPImages_H09_C35_F23_s06_w1","SIMCEPImages_A09_C35_F1_s06_w1","35","23","1"
"412","SIMCEPImages_H09_C35_F23_s06_w2","SIMCEPImages_A09_C35_F1_s06_w2","35","23","2"
"413","SIMCEPImages_H09_C35_F23_s07_w1","SIMCEPImages_A09_C35_F1_s07_w1","35","23","1"
"414","SIMCEPImages_H09_C35_F23_s07_w2","SIMCEPImages_A09_C35_F1_s07_w2","35","23","2"
"415","SIMCEPImages_H09_C35_F23_s08_w1","SIMCEPImages_A09_C35_F1_s08_w1","35","23","1"
"416","SIMCEPImages_H09_C35_F23_s08_w2","SIMCEPImages_A09_C35_F1_s08_w2","35","23","2"
"417","SIMCEPImages_H09_C35_F23_s09_w1","SIMCEPImages_A09_C35_F1_s09_w1","35","23","1"
"418","SIMCEPImages_H09_C35_F23_s09_w2","SIMCEPImages_A09_C35_F1_s09_w2","35","23","2"
"419","SIMCEPImages_H09_C35_F23_s10_w1","SIMCEPImages_A09_C35_F1_s10_w1","35","23","1"
"420","SIMCEPImages_H09_C35_F23_s10_w2","SIMCEPImages_A09_C35_F1_s10_w2","35","23","2"
"421","SIMCEPImages_H09_C35_F23_s11_w1","SIMCEPImages_A09_C35_F1_s11_w1","35","23","1"
"422","SIMCEPImages_H09_C35_F23_s11_w2","SIMCEPImages_A09_C35_F1_s11_w2","35","23","2"
"423","SIMCEPImages_H09_C35_F23_s12_w1","SIMCEPImages_A09_C35_F1_s12_w1","35","23","1"
"424","SIMCEPImages_H09_C35_F23_s12_w2","SIMCEPImages_A09_C35_F1_s12_w2","35","23","2"
"425","SIMCEPImages_H09_C35_F23_s13_w1","SIMCEPImages_A09_C35_F1_s13_w1","35","23","1"
"426","SIMCEPImages_H09_C35_F23_s13_w2","SIMCEPImages_A09_C35_F1_s13_w2","35","23","2"
"427","SIMCEPImages_H09_C35_F23_s14_w1","SIMCEPImages_A09_C35_F1_s14_w1","35","23","1"
"428","SIMCEPImages_H09_C35_F23_s14_w2","SIMCEPImages_A09_C35_F1_s14_w2","35","23","2"
"429","SIMCEPImages_H09_C35_F23_s15_w1","SIMCEPImages_A09_C35_F1_s15_w1","35","23","1"
"430","SIMCEPImages_H09_C35_F23_s15_w2","SIMCEPImages_A09_C35_F1_s15_w2","35","23","2"
"431","SIMCEPImages_H09_C35_F23_s16_w1","SIMCEPImages_A09_C35_F1_s16_w1","35","23","1"
"432","SIMCEPImages_H09_C35_F23_s16_w2","SIMCEPImages_A09_C35_F1_s16_w2","35","23","2"
"433","SIMCEPImages_H09_C35_F23_s17_w1","SIMCEPImages_A09_C35_F1_s17_w1","35","23","1"
"434","SIMCEPImages_H09_C35_F23_s17_w2","SIMCEPImages_A09_C35_F1_s17_w2","35","23","2"
"435","SIMCEPImages_H09_C35_F23_s18_w1","SIMCEPImages_A09_C35_F1_s18_w1","35","23","1"
"436","SIMCEPImages_H09_C35_F23_s18_w2","SIMCEPImages_A09_C35_F1_s18_w2","35","23","2"
"437","SIMCEPImages_H09_C35_F23_s19_w1","SIMCEPImages_A09_C35_F1_s19_w1","35","23","1"
"438","SIMCEPImages_H09_C35_F23_s19_w2","SIMCEPImages_A09_C35_F1_s19_w2","35","23","2"
"439","SIMCEPImages_H09_C35_F23_s20_w1","SIMCEPImages_A09_C35_F1_s20_w1","35","23","1"
"440","SIMCEPImages_H09_C35_F23_s20_w2","SIMCEPImages_A09_C35_F1_s20_w2","35","23","2"
"441","SIMCEPImages_H09_C35_F23_s21_w1","SIMCEPImages_A09_C35_F1_s21_w1","35","23","1"
"442","SIMCEPImages_H09_C35_F23_s21_w2","SIMCEPImages_A09_C35_F1_s21_w2","35","23","2"
"443","SIMCEPImages_H09_C35_F23_s22_w1","SIMCEPImages_A09_C35_F1_s22_w1","35","23","1"
"444","SIMCEPImages_H09_C35_F23_s22_w2","SIMCEPImages_A09_C35_F1_s22_w2","35","23","2"
"445","SIMCEPImages_H09_C35_F23_s23_w1","SIMCEPImages_A09_C35_F1_s23_w1","35","23","1"
"446","SIMCEPImages_H09_C35_F23_s23_w2","SIMCEPImages_A09_C35_F1_s23_w2","35","23","2"
"447","SIMCEPImages_H09_C35_F23_s24_w1","SIMCEPImages_A09_C35_F1_s24_w1","35","23","1"
"448","SIMCEPImages_H09_C35_F23_s24_w2","SIMCEPImages_A09_C35_F1_s24_w2","35","23","2"
"449","SIMCEPImages_H09_C35_F23_s25_w1","SIMCEPImages_A09_C35_F1_s25_w1","35","23","1"
"450","SIMCEPImages_H09_C35_F23_s25_w2","SIMCEPImages_A09_C35_F1_s25_w2","35","23","2"
"451","SIMCEPImages_H10_C40_F23_s01_w1","SIMCEPImages_A10_C40_F1_s01_w1","40","23","1"
"452","SIMCEPImages_H10_C40_F23_s01_w2","SIMCEPImages_A10_C40_F1_s01_w2","40","23","2"
"453","SIMCEPImages_H10_C40_F23_s02_w1","SIMCEPImages_A10_C40_F1_s02_w1","40","23","1"
"454","SIMCEPImages_H10_C40_F23_s02_w2","SIMCEPImages_A10_C40_F1_s02_w2","40","23","2"
"455","SIMCEPImages_H10_C40_F23_s03_w1","SIMCEPImages_A10_C40_F1_s03_w1","40","23","1"
"456","SIMCEPImages_H10_C40_F23_s03_w2","SIMCEPImages_A10_C40_F1_s03_w2","40","23","2"
"457","SIMCEPImages_H10_C40_F23_s04_w1","SIMCEPImages_A10_C40_F1_s04_w1","40","23","1"
"458","SIMCEPImages_H10_C40_F23_s04_w2","SIMCEPImages_A10_C40_F1_s04_w2","40","23","2"
"459","SIMCEPImages_H10_C40_F23_s05_w1","SIMCEPImages_A10_C40_F1_s05_w1","40","23","1"
"460","SIMCEPImages_H10_C40_F23_s05_w2","SIMCEPImages_A10_C40_F1_s05_w2","40","23","2"
"461","SIMCEPImages_H10_C40_F23_s06_w1","SIMCEPImages_A10_C40_F1_s06_w1","40","23","1"
"462","SIMCEPImages_H10_C40_F23_s06_w2","SIMCEPImages_A10_C40_F1_s06_w2","40","23","2"
"463","SIMCEPImages_H10_C40_F23_s07_w1","SIMCEPImages_A10_C40_F1_s07_w1","40","23","1"
"464","SIMCEPImages_H10_C40_F23_s07_w2","SIMCEPImages_A10_C40_F1_s07_w2","40","23","2"
"465","SIMCEPImages_H10_C40_F23_s08_w1","SIMCEPImages_A10_C40_F1_s08_w1","40","23","1"
"466","SIMCEPImages_H10_C40_F23_s08_w2","SIMCEPImages_A10_C40_F1_s08_w2","40","23","2"
"467","SIMCEPImages_H10_C40_F23_s09_w1","SIMCEPImages_A10_C40_F1_s09_w1","40","23","1"
"468","SIMCEPImages_H10_C40_F23_s09_w2","SIMCEPImages_A10_C40_F1_s09_w2","40","23","2"
"469","SIMCEPImages_H10_C40_F23_s10_w1","SIMCEPImages_A10_C40_F1_s10_w1","40","23","1"
"470","SIMCEPImages_H10_C40_F23_s10_w2","SIMCEPImages_A10_C40_F1_s10_w2","40","23","2"
"471","SIMCEPImages_H10_C40_F23_s11_w1","SIMCEPImages_A10_C40_F1_s11_w1","40","23","1"
"472","SIMCEPImages_H10_C40_F23_s11_w2","SIMCEPImages_A10_C40_F1_s11_w2","40","23","2"
"473","SIMCEPImages_H10_C40_F23_s12_w1","SIMCEPImages_A10_C40_F1_s12_w1","40","23","1"
"474","SIMCEPImages_H10_C40_F23_s12_w2","SIMCEPImages_A10_C40_F1_s12_w2","40","23","2"
"475","SIMCEPImages_H10_C40_F23_s13_w1","SIMCEPImages_A10_C40_F1_s13_w1","40","23","1"
"476","SIMCEPImages_H10_C40_F23_s13_w2","SIMCEPImages_A10_C40_F1_s13_w2","40","23","2"
"477","SIMCEPImages_H10_C40_F23_s14_w1","SIMCEPImages_A10_C40_F1_s14_w1","40","23","1"
"478","SIMCEPImages_H10_C40_F23_s14_w2","SIMCEPImages_A10_C40_F1_s14_w2","40","23","2"
"479","SIMCEPImages_H10_C40_F23_s15_w1","SIMCEPImages_A10_C40_F1_s15_w1","40","23","1"
"480","SIMCEPImages_H10_C40_F23_s15_w2","SIMCEPImages_A10_C40_F1_s15_w2","40","23","2"
